transcript gene 001_5d234 002_embABC 003_rootABC 004_15d124 005_leafABC 006_inf2FGH 007_nodABC 008_inf1ABC
MLOC_4358.1 MLOC_4358 1.26829 0.614742 0.935778 1.19314 0.293039 2.81053 0.235474 2.31208
MLOC_43588.1 MLOC_43588 1.45585 33.8999 58.626 0.494327 21.4015 0.105656 92.822 0.0555276
MLOC_43590.1 MLOC_43590 13.4621 0.065183 0.0304925 1.03407 0.0552657 0.762335 0.0112262 0.361293
MLOC_43591 MLOC_43591 4.0221 5.9186 7.15604 2.79591 5.3474 5.62609 35.4049 3.89606
MLOC_43595 MLOC_43595 127.853 97.1208 125.548 134.952 124.472 151.358 365.807 105.788
MLOC_4360.1 MLOC_4360 4.23595 6.35962 1.07905 0.602618 5.26588 7.70273 0.701363 9.08279
MLOC_43603 MLOC_43603 13.432 13.6865 20.9553 17.3117 6.40777 9.37327 23.883 6.61246
MLOC_43607 MLOC_43607 6.42898 8.0591 9.7843 6.6813 7.97875 9.10009 31.8313 5.56631
MLOC_4361.1 MLOC_4361 0.772663 0.0514232 9.29903 0.071638 0.089795 0 0.00128824 0
MLOC_43612.1 MLOC_43612 3.05094 3.87076 12.7762 0.588709 2.53231 1.77293 0.120942 0.884818
MLOC_43613.2 MLOC_43613 7.28245 21.1963 40.7914 9.00672 14.8105 7.16403 55.3848 5.0182
MLOC_43626.1 MLOC_43626 4.88167 3.42933 8.39103 0.107595 0.92828 0 0.319847 0
MLOC_43627.4 MLOC_43627 38.8823 59.3746 67.6109 27.466 43.4462 14.8216 179.252 13.9285
MLOC_43630.3 MLOC_43630 101.655 9.43446 7.99127 9.38162 14.054 82.8407 20.2012 41.5617
MLOC_43633 MLOC_43633 61.1279 51.6641 52.2967 63.8075 35.6873 75.9992 141.593 55.7935
MLOC_43641 MLOC_43641 26.5826 28.9717 57.5221 28.9844 69.6925 30.1133 388.547 21.1496
MLOC_43648 MLOC_43648 0.659185 1.11224 5.01996 0.638027 8.65516 0.434534 1.6418 0
MLOC_4365.1 MLOC_4365 7.84628 11.6598 8.95208 4.18565 8.31905 10.028 37.0545 7.62848
MLOC_43650 MLOC_43650 2.19769 0.963589 2.57435 1.62735 0.62727 2.06996 7.98478 1.23175
MLOC_43651 MLOC_43651 0.596493 2.35535 6.61367 0.23188 1.05204 0.747994 10.4666 0.314982
MLOC_43659 MLOC_43659 0.280071 4.03672 2.14974 0.826933 2.76812 0.1951 36.9506 0.0908441
MLOC_4366 MLOC_4366 25.2055 32.0174 85.7808 109.226 52.5406 18.401 458.02 14.5707
MLOC_43665 MLOC_43665 0.6623 0.267155 0.368189 1.62497 2.32547 0 0.894892 0.0380813
MLOC_43669 MLOC_43669 6.76545 11.711 4.43862 2.60649 8.92176 5.08263 7.30735 7.75315
MLOC_43672.2 MLOC_43672 4.95536 8.58233 24.0448 10.8069 8.1025 4.59394 36.6343 5.88308
MLOC_43675 MLOC_43675 15.432 19.2654 41.6267 14.2186 15.7616 15.6943 73.7698 10.9445
MLOC_43678.1 MLOC_43678 1.5491 1.09503 58.7639 2.46426 0.0886976 0 2.68123 0.0742034
MLOC_43681 MLOC_43681 2.23314 1.70436 1.89206 1.95042 0.84011 3.13637 5.57505 1.79172
MLOC_43689 MLOC_43689 7.56446 6.09912 8.02315 11.1141 5.53902 12.2773 30.6621 8.02944
MLOC_43693.2 MLOC_43693 1.50979 0.235201 0.249249 0.777902 20.3883 0.697655 29.7855 0.675476
MLOC_43699.1 MLOC_43699 7.62339 9.63055 11.0413 6.44942 4.97063 10.4039 12.1739 7.25533
MLOC_4370 MLOC_4370 5.38322 31.0809 51.8987 2.56132 21.1303 6.30888 61.6768 5.74734
MLOC_43709 MLOC_43709 68.8292 54.7914 97.4508 27.1312 81.199 56.7798 307.461 47.3004
MLOC_4371.1 MLOC_4371 0.778553 0.0696808 0 0 0 0.0385934 0 0.0288096
MLOC_43713.1 MLOC_43713 0.84582 0.859048 0.786695 11.6293 0.203622 6.50332 1.76785 4.31593
MLOC_43714 MLOC_43714 102.729 123.736 254.029 134.671 112.089 51.1771 927.079 32.7763
MLOC_43717.1 MLOC_43717 11.7216 5.81684 3.6022 23.329 3.65636 11.9665 12.7646 7.33703
MLOC_4372 MLOC_4372 2.63232 6.71445 1.75444 0.994361 7.8002 1.48828 5.29324 4.85488
MLOC_43729 MLOC_43729 0.0743435 7.25075 3.39308 0 2.38139 0.206636 0 0.243053
MLOC_4373.1 MLOC_4373 1.23014 0.0213889 0 0.236226 0.0108044 6.18119 0.0232854 0.217064
MLOC_43730.1 MLOC_43730 1.84709 1.10975 1.35766 2.73524 0.899036 2.20891 3.53368 1.13936
MLOC_43731.1 MLOC_43731 7.64855 2.8523 1.25695 5.07498 85.4438 4.97796 125.573 4.0172
MLOC_43732 MLOC_43732 4.26233 4.10887 2.20204 1.40603 16.726 4.61692 6.69604 3.6354
MLOC_43742 MLOC_43742 14.0681 18.3517 35.7455 17.5952 27.9166 15.5401 113.29 12.5429
MLOC_43743.1 MLOC_43743 13.5253 11.1845 15.3924 5.82175 5.8799 24.9818 4.05503 25.0279
MLOC_43745.1 MLOC_43745 1.33424 0.999355 1.33857 3.09532 0.599015 2.89035 3.88093 2.37552
MLOC_43749 MLOC_43749 1.71178 22.7661 141.032 7.62059 24.5834 1.191 3714.59 1.49842
MLOC_43758.1 MLOC_43758 0.706065 0.321868 1.30172 1.2935 0.200966 2.30431 0.607468 0.320197
MLOC_43759.1 MLOC_43759 10.4531 420.904 2124.89 211.396 461.189 0.713812 36.0305 0.900531
MLOC_4376.2 MLOC_4376 6.35692 10.4903 16.901 16.9461 10.2093 14.5904 46.7504 8.67992
MLOC_43760 MLOC_43760 2.01496 0.7529 9.21922 1.30455 0.690799 0.229268 16.099 1.36521
MLOC_43767 MLOC_43767 5.48877 7.38137 7.39184 4.42322 3.21177 4.17543 8.47606 5.24567
MLOC_43775 MLOC_43775 6.3939 9.01335 9.69535 0.706883 2.29879 17.8679 18.1414 11.6773
MLOC_43777.4 MLOC_43777 12.6415 18.613 17.0402 22.0735 5.25916 34.9911 6.05586 41.2236
MLOC_4378.2 MLOC_4378 1.8797 0.109344 0.0758551 0.116245 0.0789556 0.0436018 0.108408 0.0783188
MLOC_43780 MLOC_43780 6.15329 5.40466 1.71453 3.8096 30.7687 7.82026 29.3588 5.09041
MLOC_43781.1 MLOC_43781 0.110151 0.231037 0.936919 0.910419 6.72901 0.621323 1.52008 0
MLOC_43782.1 MLOC_43782 0 5.11473 8.1171 2.5036 0 0 0 0.0423216
MLOC_43784 MLOC_43784 0.60067 0.448251 0.655167 0.332578 0.578163 0.778832 2.46999 0.893838
MLOC_43786.1 MLOC_43786 0.0498999 1.0127 0.458849 0.356976 0.0678174 0.0675526 0.00448914 0
MLOC_43794.1 MLOC_43794 0.128385 0.766496 1.6978 6.58909 0.62333 0 0.293993 0
MLOC_43795.1 MLOC_43795 0 0 0.720684 0.470644 17.6362 0 6.85336 0
MLOC_43798 MLOC_43798 17.436 22.8166 19.2206 4.07397 4.56438 66.7027 3.29064 52.0487
MLOC_4380.1 MLOC_4380 10.2923 14.1394 15.5984 6.61516 16.7081 18.2981 35.5954 18.3329
MLOC_43806.1 MLOC_43806 0.152218 0.592499 2.33931 0.239521 0.6734 0.0512301 4.38822 0.487844
MLOC_4381 MLOC_4381 9.70069 12.1949 8.32502 4.02369 2.02471 30.5494 1.10687 31.4063
MLOC_43812 MLOC_43812 5.70339 7.12617 5.26231 3.67127 2.73683 6.81841 75.3276 6.78641
MLOC_43814 MLOC_43814 4.86567 5.08385 5.89841 3.31661 28.0273 11.6888 38.7005 9.6174
MLOC_4382.1 MLOC_4382 1.5934 1.05994 1.00918 3.18478 0.350258 1.52969 0.795528 1.81788
MLOC_43821 MLOC_43821 25.3595 24.6737 20.641 51.508 20.3462 28.3254 109.99 19.3571
MLOC_43822.1 MLOC_43822 10.1404 7.46048 5.90481 2.40271 1.79303 27.7722 0.261389 29.7484
MLOC_43825.1 MLOC_43825 7.97196 6.51702 5.74479 2.78803 3.06197 18.1764 0 21.434
MLOC_43828.1 MLOC_43828 62.7955 86.7822 114.53 45.6888 56.5578 97.4395 348.196 63.1673
MLOC_43830 MLOC_43830 3.92858 8.11946 7.83044 2.69971 12.4881 9.91927 43.494 3.27044
MLOC_43845 MLOC_43845 1.07617 1.52555 7.08249 1.42162 5.15404 2.25961 15.7793 2.52531
MLOC_43846 MLOC_43846 6.35519 4.84904 5.78631 4.19393 2.55435 8.4288 9.03553 6.88079
MLOC_43849.1 MLOC_43849 0.467286 0.902147 0.907231 1.79683 0.769158 1.24683 0.0620667 1.02902
MLOC_43850.1 MLOC_43850 5.2532 0.146313 0.281883 1.32168 0.0714425 1.41993 0.665698 0.771718
MLOC_43853.2 MLOC_43853 0.644955 3.26011 14.4445 0.967108 1.81107 0.669643 36.6515 0.992201
MLOC_43857 MLOC_43857 0.12229 1.00417 3.19239 0.16464 1.92143 0.077854 10.8817 0.0985754
MLOC_4386.1 MLOC_4386 0.131922 0.125731 0.801413 0.179131 0.283661 0.120127 3.30364 0.0936109
MLOC_43860 MLOC_43860 1.07467 3.74138 25.7419 0.186397 28.9293 0.18405 86.6872 0.496662
MLOC_43868 MLOC_43868 41.8872 44.4242 40.9006 36.7739 21.4829 59.6103 74.2837 38.3666
MLOC_43872 MLOC_43872 47.4587 30.7966 39.0089 33.3238 29.3277 14.2605 88.3994 13.092
MLOC_43875 MLOC_43875 0.100134 7.52323 2.5876 0.14129 2.7443 0.641283 50.5767 2.62974
MLOC_43877 MLOC_43877 59.561 29.8297 36.3591 68.6929 21.2135 36.3814 65.1746 28.9302
MLOC_43879 MLOC_43879 0.261909 0.0921166 0.0325821 0.542342 0 0 0 0
MLOC_4388.1 MLOC_4388 0.159304 0.725588 2.56253 0.348921 0.844923 0.163453 5.28383 0.298828
MLOC_43885.1 MLOC_43885 62.9489 58.7537 43.4215 17.1982 31.2816 45.0832 811.143 37.3311
MLOC_43888.2 MLOC_43888 19.716 5.50825 9.70055 15.7132 74.886 10.3987 259.26 9.28617
MLOC_43889.3 MLOC_43889 351.074 657.695 718.85 309.561 170.81 515.962 140.128 547.403
MLOC_43891.2 MLOC_43891 12.6442 19.2053 24.2784 6.39057 13.1556 17.2589 31.6013 14.6681
MLOC_43893 MLOC_43893 0.669082 0.115545 1.29033 0.563064 0.343353 0.502105 21.2354 0.145045
MLOC_43899 MLOC_43899 1.66979 1.20115 2.45092 2.17178 1.2862 2.27953 3.53217 1.70445
MLOC_439.1 MLOC_439 0.122168 0 0.56781 0 0.308353 0.311262 0.64092 0.0912727
MLOC_43900.4 MLOC_43900 17.4616 11.529 8.41712 11.0698 12.2616 8.09791 64.1078 6.44209
MLOC_43901.1 MLOC_43901 4.02328 9.75233 6.36817 0.45408 5.83325 10.5729 46.8662 8.21428
MLOC_43902.2 MLOC_43902 3.361 3.40386 3.64115 7.23003 6.04555 8.49492 10.76 4.13797
MLOC_43908 MLOC_43908 16.8355 23.3766 55.7643 15.3712 31.9362 13.265 137.372 11.0418
MLOC_43909.1 MLOC_43909 49.2098 33.7948 55.8938 177.739 5.04142 109.191 21.6624 94.5737
MLOC_4391.1 MLOC_4391 0 0 0.210392 0.500559 0.113701 2.71124 0.0518347 1.00052
MLOC_43911.1 MLOC_43911 10.0011 7.72274 12.6468 3.92045 4.49868 4.50458 118.298 7.79091
MLOC_43913.1 MLOC_43913 7.46962 4.78562 3.93609 0.963079 2.0845 7.05409 30.7964 8.14716
MLOC_43918 MLOC_43918 0.201608 1.50339 1.52346 0.161913 0.604672 0 0.0699955 0
MLOC_4392.1 MLOC_4392 62.2942 78.7886 131.19 52.5103 49.7192 96.8161 81.6295 81.5083
MLOC_43920.1 MLOC_43920 0.287695 0.317891 0.19406 1.13708 0.170706 0.667695 0.77899 0.509232
MLOC_43923.3 MLOC_43923 1.27124 1.37058 0.252737 0.265817 1.20895 8.82781 1.65818 2.65039
MLOC_43931 MLOC_43931 9.08616 15.3929 10.9775 3.43728 4.72744 37.8779 4.37251 41.0558
MLOC_43934.1 MLOC_43934 1.47577 0 0 0.323023 0.0431387 0.03832 0 0.0238567
MLOC_4394.3 MLOC_4394 39.114 30.6071 37.3815 71.2736 18.1649 37.8156 127.062 29.0917
MLOC_43945 MLOC_43945 6.45018 4.81542 7.05746 26.4618 10.1639 2.54261 22.6331 2.70549
MLOC_43947 MLOC_43947 278.703 212.812 228.127 248.413 59.0507 301.802 49.018 303.641
MLOC_43948.2 MLOC_43948 26.597 20.6344 34.5531 24.8854 21.0997 20.8396 192.089 15.4055
MLOC_43949.1 MLOC_43949 62.1506 22.058 6.11464 43.984 54.9926 8.0296 32.1506 14.216
MLOC_43953 MLOC_43953 0.0393226 5.85848 9.34586 0.373875 0.52755 0.063615 24.0536 0.0312269
MLOC_43957.5 MLOC_43957 5.62169 5.86198 6.52922 5.90153 3.515 5.04961 22.8985 3.50263
MLOC_4396.1 MLOC_4396 0.598424 0.389151 0.366915 4.11986 0.577288 1.97292 1.1964 0.895677
MLOC_43961 MLOC_43961 2.34543 6.01305 15.2851 3.22949 2.09756 4.43629 13.8593 5.04981
MLOC_4398.1 MLOC_4398 0.592773 3.85519 1.1388 0 3.11978 4.14566 0.288267 4.28705
MLOC_43982.1 MLOC_43982 0.112375 1.18313 2.2006 0.274903 0.281828 0.0580595 2.44859 0.085979
MLOC_43983.1 MLOC_43983 20.4342 10.0546 13.0804 26.8014 9.20048 16.503 45.781 9.71505
MLOC_43984.1 MLOC_43984 1.45777 0.370686 0.351202 0.305031 0.461726 3.23299 0.0796019 2.29639
MLOC_43985 MLOC_43985 1.72521 5.35389 3.30452 0.962426 16.8212 2.53631 11.8859 2.3366
MLOC_43986.1 MLOC_43986 163.589 134.246 418.258 757.556 135.053 548.042 1333.84 235.969
MLOC_43989 MLOC_43989 14.8156 15.2107 12.551 6.80968 7.29141 26.838 45.661 20.2898
MLOC_4399.2 MLOC_4399 6.4156 0.532133 0.458413 8.15285 0 5.29307 0.308509 1.13002
MLOC_43997.1 MLOC_43997 0.0608249 0.0427843 0.0219468 0.187372 0.0717262 0.0763939 0.854548 0.0483587
MLOC_44.1 MLOC_44 0 4.965 0.189825 0 0 0 0.0270517 0
MLOC_4400 MLOC_4400 15.7781 10.0894 19.4041 17.4082 6.39677 19.605 81.4618 17.8337
MLOC_44001.3 MLOC_44001 84.5499 48.7304 77.2367 151.697 35.0824 167.435 180.025 104.198
MLOC_4401.1 MLOC_4401 0.0145344 0.134428 0.203783 0.109467 0.222855 0.148361 0.94851 0.0839807
MLOC_44010.1 MLOC_44010 35.7423 29.0306 65.4404 44.6882 52.131 49.2708 194.062 28.4817
MLOC_44012 MLOC_44012 1.67062 2.17404 2.96178 6.54057 3.53799 3.35406 2.43294 7.54322
MLOC_44017.2 MLOC_44017 8.80692 7.07138 7.82037 9.34286 2.73998 18.0987 19.7504 11.0037
MLOC_44021 MLOC_44021 73.5747 25.8009 45.0067 173.52 24.078 120.592 115.171 47.3798
MLOC_44022 MLOC_44022 13.8914 14.542 15.8276 12.7175 5.36892 10.6369 63.3557 7.74611
MLOC_44024 MLOC_44024 0.41184 0.257586 0.504565 1.59116 11.6979 0.325531 6.85297 0.263111
MLOC_44025.1 MLOC_44025 0.168492 0.236192 0.179381 0.222149 0.239674 1.59883 0.76344 0.717676
MLOC_44029 MLOC_44029 0.460721 4.53393 1.94566 0.201478 3.68293 0.324931 6.88188 0.378635
MLOC_4403 MLOC_4403 0.399085 1.00514 1.1367 0.421973 0.934626 1.45115 2.59686 1.25561
MLOC_44033.1 MLOC_44033 1.20589 0.657899 0.799529 0.353749 0.302881 1.31726 9.26092 0.885393
MLOC_4404.1 MLOC_4404 1.66029 1.95722 1.87271 1.31052 4.50987 2.12276 8.85606 1.90143
MLOC_44042.2 MLOC_44042 5.68149 7.57372 5.17847 1.10922 1.12586 20.6856 0.114466 17.9803
MLOC_44046.1 MLOC_44046 0.268657 0.215405 0.343249 0.308159 0.428528 0.584275 0.792249 0.331216
MLOC_44049.3 MLOC_44049 1.47681 0.200435 0.133565 30.9003 1.00878 0.759506 3.02824 0.493264
MLOC_4405.1 MLOC_4405 10.7062 3.59427 5.24503 2.80081 24.581 2.61328 45.6818 9.06275
MLOC_44053 MLOC_44053 0.990111 1.37581 1.28944 0.727191 1.06096 0.0933509 11.8462 0.552299
MLOC_44059.1 MLOC_44059 3.37701 11.1017 9.10051 2.812 4.17413 77.3192 3.47209 46.557
MLOC_4406.1 MLOC_4406 0 0.0571297 0 0 0.387121 0 0 0
MLOC_44060 MLOC_44060 17.0978 40.4244 54.6668 339.158 14.5733 6.43335 6.56265 0.578424
MLOC_44061 MLOC_44061 11.6059 12.2155 10.909 5.1706 3.84239 31.2077 2.10304 29.1771
MLOC_44063.3 MLOC_44063 1.11986 0.288729 0.211593 1.52401 0.589894 1.68284 1.12688 0.693786
MLOC_44064.1 MLOC_44064 17.4217 11.5337 9.65689 44.6619 59.4083 14.0865 88.2031 10.5519
MLOC_44066.1 MLOC_44066 11.807 5.75176 7.39602 22.104 8.68199 19.0791 14.3678 12.1702
MLOC_44067.1 MLOC_44067 7.52262 1.1635 0.700392 0.545235 85.274 0.358016 841.462 0.155082
MLOC_4407.1 MLOC_4407 0 0.075902 0.713516 3.67957 0 0 0.103182 0.0274056
MLOC_44070.6 MLOC_44070 2.67428 1.61854 1.15998 2.89719 2.44524 4.6059 9.69817 3.25603
MLOC_44072 MLOC_44072 60.5693 2.53949 1.85784 1.43318 1.78474 5.61264 17.5274 4.4833
MLOC_44074.1 MLOC_44074 0.794234 13.27 26.0285 3.99659 16.881 0.145652 30.2897 0.0651291
MLOC_44076.1 MLOC_44076 8.54504 0 0 0.10022 0 0 0 0
MLOC_4408.1 MLOC_4408 14.0046 10.8325 15.7436 27.3983 9.64416 15.0046 27.9205 12.0198
MLOC_44080 MLOC_44080 27.1445 39.0729 110.856 4.47231 9.86878 0.646803 0.288708 0.779875
MLOC_44081.2 MLOC_44081 0.0456215 1.07673 0.123876 0 0.0190571 0 0 0
MLOC_44084.1 MLOC_44084 14.2239 20.5077 41.996 46.8578 6.50459 16.3899 49.8805 19.8463
MLOC_44085.1 MLOC_44085 0 0 0.0489311 0.140718 0 0 0 0
MLOC_44086.2 MLOC_44086 7.73335 11.5117 12.1555 6.46342 7.66657 14.4688 48.5536 13.8268
MLOC_44090.1 MLOC_44090 11.2066 111.255 118.344 9.56773 60.7044 3.15948 53.8078 4.79764
MLOC_44091 MLOC_44091 64.5794 69.4435 94.6874 81.2468 83.5276 44.683 242.672 29.0304
MLOC_44093.2 MLOC_44093 11.3925 5.95565 7.60348 14.2654 4.84847 19.6078 11.0969 12.0172
MLOC_44095 MLOC_44095 32.7547 24.8691 71.9283 13.3632 34.668 21.2713 227.937 10.1204
MLOC_44097.1 MLOC_44097 0.0891797 0 0.854341 1.64745 5.76173 0.158944 0 0.062807
MLOC_44099.1 MLOC_44099 0 0 0 0 0 0.916928 0 0
MLOC_4410.1 MLOC_4410 2.20935 1.88195 3.05316 3.65446 2.10336 3.24895 4.48246 2.7389
MLOC_44102.4 MLOC_44102 18.3688 10.1855 14.6394 41.6448 11.53 40.8548 40.883 19.8669
MLOC_44104 MLOC_44104 8.20276 13.3452 36.4095 6.98059 14.7417 11.384 74.6864 11.3396
MLOC_44105 MLOC_44105 18.1979 12.1581 19.5278 21.8504 11.6754 15.3054 60.5571 8.71463
MLOC_44106.1 MLOC_44106 0 0.0649764 0.0577619 75.2469 0 0 0 0.021702
MLOC_44114 MLOC_44114 33.8245 20.9596 19.7066 20.8536 13.0751 38.6162 31.3839 32.6295
MLOC_44116.1 MLOC_44116 1.69002 0.990967 0.591598 0.853733 3.44518 1.06291 14.8542 0.540339
MLOC_44118.2 MLOC_44118 4.25763 0.879266 0.264448 1.29079 1.94694 0.863326 7.14633 0.634526
MLOC_44120.3 MLOC_44120 27.6083 33.1055 58.4642 18.6722 38.9895 11.2777 124.639 13.7355
MLOC_44121 MLOC_44121 0.494521 2.70102 1.21251 0.282561 0.519489 0.57211 18.6297 0.780359
MLOC_44122.1 MLOC_44122 222.708 212.947 239.348 268.25 101.608 294.94 201.655 276.409
MLOC_44123.2 MLOC_44123 15.8045 19.9825 17.2738 8.31179 8.05324 23.6813 9.72231 24.8531
MLOC_44130 MLOC_44130 75.0451 48.0477 64.4549 47.2518 39.0392 115.457 143.472 85.1928
MLOC_44131.1 MLOC_44131 6.85413 5.68541 7.27933 8.46656 6.76083 7.87118 23.7309 6.38608
MLOC_44133 MLOC_44133 28.0345 21.9812 33.7915 39.625 14.8966 23.8868 89.6425 17.3868
MLOC_44134 MLOC_44134 23.2518 17.4421 10.9747 46.2256 1.92289 36.4444 0.283574 29.9525
MLOC_44138 MLOC_44138 20.8571 17.0719 18.7504 13.3657 6.58699 12.7896 38.4668 11.9748
MLOC_44139 MLOC_44139 20.5562 26.4532 28.4265 12.5375 23.664 23.0149 77.7513 16.0175
MLOC_4414.4 MLOC_4414 2.36166 3.21828 4.04223 1.81238 2.9852 2.15794 13.2805 2.69305
MLOC_44140 MLOC_44140 31.5872 12.1604 9.78677 729.077 2.4031 47.4237 0.198373 28.2134
MLOC_44141 MLOC_44141 3.62692 2.72721 6.25581 3.73968 3.51731 7.21898 12.4514 8.94547
MLOC_44142.1 MLOC_44142 17.4545 7.98585 10.1202 21.9342 8.76835 30.1042 19.7943 13.2182
MLOC_44143.1 MLOC_44143 0.114099 0.777263 1.76785 0 0 0 0 0
MLOC_44144.1 MLOC_44144 16.4498 16.9246 16.042 38.6621 19.4699 31.3441 57.817 18.2166
MLOC_44146.1 MLOC_44146 0.290917 0.244832 0.181275 0.141031 0.0493948 0.188004 0.399289 0.390871
MLOC_44147.1 MLOC_44147 83.1023 47.1147 51.627 63.4618 43.5251 186.359 62.8556 127.759
MLOC_44148.2 MLOC_44148 11.9315 10.187 17.9908 25.4106 8.62984 9.84551 31.9145 6.39857
MLOC_4415 MLOC_4415 2.9726 2.23172 3.9853 3.40125 2.61226 2.38338 14.3187 1.18253
MLOC_44152.1 MLOC_44152 0.865585 1.92202 3.26891 0.856706 0.786344 2.01794 2.38258 1.0685
MLOC_44154.1 MLOC_44154 369.646 544.469 695.145 144.87 181.08 837.002 127.954 855.506
MLOC_44160.1 MLOC_44160 0.738895 2.84819 21.4017 0 0.381826 0.67455 5.42335 13.8081
MLOC_44161.3 MLOC_44161 12.8254 14.8236 7.60582 5.53849 18.9266 11.1984 42.6741 9.46269
MLOC_44162.2 MLOC_44162 79.5824 83.4057 132.921 98.4694 99.885 125.862 442.839 75.9672
MLOC_44164 MLOC_44164 12.9856 12.2801 15.9096 29.7793 9.55981 34.5913 19.6541 23.4118
MLOC_44166 MLOC_44166 7.08399 9.89463 11.6155 13.7023 4.41237 14.0904 23.5299 11.7493
MLOC_44167.1 MLOC_44167 0 0.13929 1.13923 0.236284 0.885587 0.18606 0 0.654531
MLOC_44168 MLOC_44168 5.03908 3.47021 4.16696 4.77964 3.06283 15.9273 6.54798 10.8116
MLOC_44169.2 MLOC_44169 0.250521 1.72967 5.64407 0.239072 0.222436 0.139091 36.5781 0.0617219
MLOC_4417 MLOC_4417 29.6317 30.6921 44.3494 25.0068 29.9765 36.617 108.523 28.6635
MLOC_44175.1 MLOC_44175 0.0123846 2.73145 14.3943 0.108124 1.2131 0.589481 40.4734 0.75931
MLOC_4418.3 MLOC_4418 19.217 23.8473 15.4421 30.0343 10.9183 20.2744 17.294 23.9296
MLOC_44183.2 MLOC_44183 0.125137 2.4345 1.92904 0 0.0810812 0.660078 0.51551 1.42296
MLOC_44185.1 MLOC_44185 0.9648 1.67964 2.5493 0.0708333 1.21485 0.459543 5.02781 0.378834
MLOC_44187 MLOC_44187 30.1171 13.1499 15.1911 34.964 17.6764 47.5036 34.6607 30.2727
MLOC_44190.1 MLOC_44190 0.062171 32.7894 318.408 0.148901 0.166201 0.0731203 0.00669797 0.116757
MLOC_442.2 MLOC_442 0 3.44273 1.68378 20.5447 0.0580267 0 1.48682 0
MLOC_4420.1 MLOC_4420 4.13347 0 0 3.04457 0.045691 0 0 0
MLOC_44206.1 MLOC_44206 60.8347 72.8226 73.8051 71.5812 24.5818 93.983 94.1905 84.1361
MLOC_44207.4 MLOC_44207 2.62581 1.8182 0.30662 3.16838 0.1116 13.8562 0.759507 5.01558
MLOC_4421.1 MLOC_4421 25.5128 15.0076 8.32425 10.3921 9.62055 17.1169 41.7622 17.2438
MLOC_44210.2 MLOC_44210 2.1968 4.72291 13.4434 2.01727 8.56615 6.85495 30.5604 5.45287
MLOC_44213.2 MLOC_44213 92.2633 69.2851 53.2256 37.7254 29.9738 223.495 70.5848 164.342
MLOC_44214.4 MLOC_44214 7.20045 24.9051 44.0881 6.88767 25.4709 15.7426 97.5214 16.0739
MLOC_44215.2 MLOC_44215 7.30072 5.5521 10.6982 9.47273 13.243 5.15371 42.4172 4.02488
MLOC_44220.1 MLOC_44220 0 0.849411 0.553277 0 0.19793 0.0985991 0.649909 0
MLOC_44224.1 MLOC_44224 25.5482 35.4085 73.8025 21.16 20.9534 21.2878 159.608 23.0593
MLOC_44226 MLOC_44226 7.62145 5.49939 13.2689 11.478 6.79551 6.65222 32.5763 5.40801
MLOC_44228.1 MLOC_44228 7.46181 0.101911 0 40.8727 0 0 0 0
MLOC_44229.3 MLOC_44229 6.19095 0.581829 0.516421 2.85886 0.391268 1.33639 2.46097 0.261956
MLOC_44233.5 MLOC_44233 91.8429 75.5933 23.3094 226.648 57.2337 0.668564 100.26 0.0802875
MLOC_44235.2 MLOC_44235 0 2.0286 25.0954 0 1.17546 0 0 0
MLOC_44237.1 MLOC_44237 0 0.0289151 0.316236 0.0752659 7.7667 0 0.00384451 0
MLOC_44238.5 MLOC_44238 2.96337 2.50897 3.06456 2.08198 21.583 4.82628 24.5482 3.43638
MLOC_44240.1 MLOC_44240 0.153839 0.123393 0.297866 10.1409 0 0 0.108888 0.0411498
MLOC_44241 MLOC_44241 1.90615 1.57592 1.97153 1.33881 4.27232 3.5449 3.62893 1.25617
MLOC_44242.2 MLOC_44242 0.0451814 0.977454 0.784718 0.835458 14.7401 0.0489569 63.3626 0.0554799
MLOC_44247.1 MLOC_44247 0.0879541 3.48708 3.24026 2.37826 5.43456 0 0.096049 0
MLOC_4425.2 MLOC_4425 3.72076 2.08936 3.92583 6.06131 3.62259 3.75068 10.3083 2.03508
MLOC_44250 MLOC_44250 5.95372 6.37036 16.9869 3.91889 7.39842 4.21901 52.2242 4.47929
MLOC_44251 MLOC_44251 12.1122 4.64826 3.35243 1.71235 12.5813 0.707673 52.7723 1.67801
MLOC_44256.2 MLOC_44256 92.4629 147.133 169.505 33.1689 70.2799 14.7845 1117.91 14.0195
MLOC_44257 MLOC_44257 4.7877 3.74331 4.89734 8.19116 4.79085 6.14689 12.3614 4.92642
MLOC_44262.3 MLOC_44262 5.04857 8.7638 3.35436 4.25449 11.9414 10.5695 36.0437 8.60847
MLOC_44264.1 MLOC_44264 3.01399 0.362469 1.39135 0.945877 4.63591 3.20317 20.5091 3.74793
MLOC_44267 MLOC_44267 4.96715 0.332581 0.727178 139.766 0.326674 0.0626388 1.17197 0.0233542
MLOC_44268.1 MLOC_44268 0.0747123 1.05203 2.06735 0.132642 0.425009 1.55983 1.10695 0.475756
MLOC_44271.1 MLOC_44271 29.9705 37.2424 55.3279 21.1383 38.1747 20.6911 249.565 23.7421
MLOC_44272.1 MLOC_44272 0.253277 0.510666 1.23029 0.152082 0.363558 0.093317 0.201994 0.0506447
MLOC_44274 MLOC_44274 3.55754 4.15295 3.80984 0.970437 0.423426 6.69994 7.70533 4.3539
